   4.9285816377741092E-003   4.9288279437972788E-005
   4.9268228113250939E-003   4.9270690294501912E-005
   4.9261229342070128E-003   4.9263691173566520E-005
   4.9248219386838548E-003   4.9250680568162899E-005
   4.9236115958330761E-003   4.9238576534777186E-005
   4.9225969559649439E-003   4.9228429629033240E-005
   4.9192121346877784E-003   4.9194579724692937E-005
   4.9178324584331608E-003   4.9180782272658434E-005
   4.9155705133099208E-003   4.9158161691011972E-005
   4.9147582454323307E-003   4.9150038606304733E-005
   4.9125725139026024E-003   4.9128180198692808E-005
   4.9094887779029886E-003   4.9097341297592091E-005
   4.9078946332769321E-003   4.9081399054658160E-005
   4.9053770154851616E-003   4.9056221618556852E-005
   4.9031598707033729E-003   4.9034049062730839E-005
   4.9018777649213804E-003   4.9021227364176982E-005
   4.9012242708035324E-003   4.9014692096415736E-005
   4.8989894547677637E-003   4.8992342819200973E-005
   4.8976768621821452E-003   4.8979216237380317E-005
   4.8959048917604775E-003   4.8961495647614200E-005
   4.8944056892919353E-003   4.8946502873703537E-005
   4.8919484724948359E-003   4.8921929477744115E-005
   4.8896961098691908E-003   4.8899404725863711E-005
   4.8872158443548711E-003   4.8874600831204329E-005
   4.8857984998011052E-003   4.8860426677348865E-005
   4.8832063118745316E-003   4.8834503502643381E-005
   4.8819062195367760E-003   4.8821501929544544E-005
   4.8806547954485212E-003   4.8808987063261866E-005
   4.8784951785214607E-003   4.8787389814719497E-005
   4.8762638565867178E-003   4.8765075480269629E-005
   4.8746024853541176E-003   4.8748460937673184E-005
   4.8725208797835221E-003   4.8727643841681043E-005
   4.8697252109358392E-003   4.8699685756063767E-005
   4.8684918755237472E-003   4.8687351785592467E-005
   4.8661843770057235E-003   4.8664275647239755E-005
   4.8640418207844651E-003   4.8642849014282780E-005
   4.8616945435615783E-003   4.8619375069000275E-005
   4.8580432456202353E-003   4.8582860264841422E-005
   4.8550298312464348E-003   4.8552724615157765E-005
   4.8533807822031920E-003   4.8536233300604920E-005
   4.8520820370836380E-003   4.8523245200362662E-005
   4.8486664536665502E-003   4.8489087659259615E-005
   4.8472403683364734E-003   4.8474826093262193E-005
   4.8444184948839408E-003   4.8446605948505073E-005
   4.8393000826639915E-003   4.8395419268388379E-005
   4.8362422440105012E-003   4.8364839353689396E-005
   4.8348052097229016E-003   4.8350468292660125E-005
   4.8336300245309643E-003   4.8338715853435892E-005
   4.8321981990057435E-003   4.8324396882628690E-005
   4.8306335271191877E-003   4.8308749381818920E-005
   4.8282028069772482E-003   4.8284440965651283E-005
   4.8246718978115933E-003   4.8249130109415814E-005
   4.8229671478749996E-003   4.8232081758100820E-005
   4.8184697836813391E-003   4.8187105868613170E-005
   4.8164575842847713E-003   4.8166982869042826E-005
   4.8150105058845068E-003   4.8152511361859631E-005
   4.8140830930638746E-003   4.8143236770181521E-005
   4.8122918513739113E-003   4.8125323458111814E-005
   4.8097215446865722E-003   4.8099619106722616E-005
   4.8085360549655612E-003   4.8087763617068228E-005
   4.8048244832363234E-003   4.8050646044917306E-005
   4.8015256893917729E-003   4.8017656457898462E-005
   4.7999129529553482E-003   4.8001528287565972E-005
   4.7980683824135357E-003   4.7983081660319096E-005
   4.7972868575738318E-003   4.7975266021364415E-005
   4.7946773655212519E-003   4.7949169796738808E-005
   4.7928739713139039E-003   4.7931134953416036E-005
   4.7907789295177170E-003   4.7910183488455130E-005
   4.7902397513692524E-003   4.7904791437526173E-005
   4.7876232911805783E-003   4.7878625528055011E-005
   4.7863620174913553E-003   4.7866012160839141E-005
   4.7822881021431819E-003   4.7825270971423892E-005
   4.7800234523269706E-003   4.7802623341494999E-005
   4.7774990074881457E-003   4.7777377631517182E-005
   4.7736953282170504E-003   4.7739338937920507E-005
   4.7714249436410323E-003   4.7716633957535666E-005
   4.7678296324451313E-003   4.7680679048811861E-005
   4.7657333571082200E-003   4.7659715247835730E-005
   4.7612915487665226E-003   4.7615294944621031E-005
   4.7581534420717162E-003   4.7583912309397239E-005
   4.7553137192756917E-003   4.7555513662290668E-005
   4.7532622812650463E-003   4.7534998256981976E-005
   4.7512815828743395E-003   4.7515190283216872E-005
   4.7475212307837812E-003   4.7477584883071384E-005
   4.7444277584619051E-003   4.7446648613894127E-005
   4.7405518223275567E-003   4.7407887315540252E-005
   4.7375304619960250E-003   4.7377672202307886E-005
   4.7331324265053355E-003   4.7333689649472088E-005
   4.7282528066261032E-003   4.7284891012096864E-005
   4.7255440826493612E-003   4.7257802418634208E-005
   4.7240227059213678E-003   4.7242587891047637E-005
   4.7216506426066094E-003   4.7218866072469039E-005
   4.7189858112741314E-003   4.7192216427386502E-005
   4.7170392092779085E-003   4.7172749434610109E-005
   4.7164171162150060E-003   4.7166528193097904E-005
   4.7122208864485765E-003   4.7124563798355914E-005
   4.7092193571108935E-003   4.7094547004974126E-005
   4.7090681280932056E-003   4.7093034639212978E-005
   4.7069800818888554E-003   4.7072153133672286E-005
   4.7039386699914039E-003   4.7041737494743144E-005
   4.7008344551365995E-003   4.7010693794871115E-005
   4.6996795764319577E-003   4.6999144430676866E-005
   4.6961649624616209E-003   4.6963996534537497E-005
   4.6933780859381132E-003   4.6936126376562202E-005
   4.6892717769128423E-003   4.6895061234174446E-005
   4.6860652751950982E-003   4.6862994614546939E-005
   4.6840338543613427E-003   4.6842679391007438E-005
   4.6809775613649183E-003   4.6812114933664418E-005
   4.6789904354576951E-003   4.6792242681520951E-005
   4.6758573729480590E-003   4.6760910490683627E-005
   4.6740134129649759E-003   4.6742469969329845E-005
   4.6717274649447351E-003   4.6719609346725040E-005
   4.6670697071583851E-003   4.6673029441148513E-005
   4.6652198450099309E-003   4.6654529895184891E-005
   4.6635974237056142E-003   4.6638304871340592E-005
   4.6626771330665479E-003   4.6629101505030608E-005
   4.6608947164028256E-003   4.6611276447639714E-005
   4.6592861656545243E-003   4.6595190136283024E-005
   4.6570083115815607E-003   4.6572410457191450E-005
   4.6546860670516089E-003   4.6549186851344216E-005
   4.6530855897111726E-003   4.6533181278105458E-005
   4.6501629403261965E-003   4.6503953323660571E-005
   4.6466132688238104E-003   4.6468454834685468E-005
   4.6444409895070975E-003   4.6446730955923883E-005
   4.6422830062418643E-003   4.6425150044813539E-005
   4.6393472127016586E-003   4.6395790642246313E-005
   4.6387532439173739E-003   4.6389850657569815E-005
   4.6375557511604921E-003   4.6377875131558772E-005
   4.6375744531184544E-003   4.6378062160476001E-005
   4.6367433085548670E-003   4.6369750299479328E-005
   4.6357552742147205E-003   4.6359869462305370E-005
   4.6343307897260613E-003   4.6345623905536349E-005
   4.6338190284722575E-003   4.6340506037240133E-005
   4.6309971375550138E-003   4.6312285717828797E-005
   4.6260480249718369E-003   4.6262792118682433E-005
   4.6242712290607071E-003   4.6245023271616386E-005
   4.6213074188285854E-003   4.6215383688124028E-005
   4.6191889802221784E-003   4.6194198243373078E-005
   4.6152179374416838E-003   4.6154485831041228E-005
   4.6127553458384860E-003   4.6129858684321413E-005
   4.6115879660926420E-003   4.6118184303462948E-005
   4.6082376253910066E-003   4.6084679222113776E-005
   4.6072610369688825E-003   4.6074912849851440E-005
   4.6047047941057129E-003   4.6049349143734173E-005
   4.6030205466083430E-003   4.6032505827051403E-005
   4.6013282326382854E-003   4.6015581841614107E-005
   4.5976628296224026E-003   4.5978925979671439E-005
   4.5946596168290593E-003   4.5948892350887791E-005
   4.5904334083012753E-003   4.5906628153558103E-005
   4.5864889049679622E-003   4.5867181148954106E-005
   4.5852948018982589E-003   4.5855239521511329E-005
   4.5832855301522635E-003   4.5835145799909517E-005
   4.5807694303258610E-003   4.5809983544230842E-005
   4.5790218688860438E-003   4.5792507056488863E-005
   4.5735885193614219E-003   4.5738170845916422E-005
   4.5693565851018334E-003   4.5695849388415704E-005
   4.5667913432607676E-003   4.5670195688025003E-005
   4.5655860108114689E-003   4.5658141761166244E-005
   4.5623302746935672E-003   4.5625582772928701E-005
   4.5608118072717222E-003   4.5610397339855651E-005
   4.5573290881475298E-003   4.5575568408127495E-005
   4.5548201724937374E-003   4.5550477997751572E-005
   4.5541988190390117E-003   4.5544264152681306E-005
   4.5507682864073295E-003   4.5509957111958340E-005
   4.5487139741340818E-003   4.5489412962582158E-005
   4.5464529548002158E-003   4.5466801639304438E-005
   4.5449311624107718E-003   4.5451582954886216E-005
   4.5410048690933064E-003   4.5412318059552225E-005
   4.5402717926932307E-003   4.5404986929196652E-005
   4.5397076908743504E-003   4.5399345629089812E-005
   4.5386958945032195E-003   4.5389227159741269E-005
   4.5385250515738232E-003   4.5387518645060856E-005
   4.5371889649010481E-003   4.5374157110629360E-005
   4.5331908840309989E-003   4.5334174303887171E-005
   4.5312437434641001E-003   4.5314701925126421E-005
   4.5282130403855401E-003   4.5284393379748489E-005
   4.5258256498607692E-003   4.5260518281406626E-005
   4.5260370306653402E-003   4.5262632195083557E-005
   4.5233230427924763E-003   4.5235490960043273E-005
   4.5205100240816266E-003   4.5207359367124359E-005
   4.5201793376746261E-003   4.5204052337798777E-005
   4.5182419272545371E-003   4.5184677265371944E-005
   4.5153247601090411E-003   4.5155504136069476E-005
   4.5122034270467307E-003   4.5124289245551091E-005
   4.5117742973221145E-003   4.5119997733846937E-005
   4.5078528790789031E-003   4.5080781591692350E-005
   4.5067720369312159E-003   4.5069972630057554E-005
   4.5068725810368665E-003   4.5070978121361691E-005
   4.5057695919903454E-003   4.5059947679681972E-005
   4.5043143859072165E-003   4.5045394891605025E-005
   4.5023663493783637E-003   4.5025913552785879E-005
   4.5011184779680672E-003   4.5013434215062327E-005
   4.4987476115267841E-003   4.4989724365811154E-005
   4.4970319013122265E-003   4.4972566406232764E-005
   4.4957696744522477E-003   4.4959943506840345E-005
   4.4924666842441124E-003   4.4926911954090107E-005
   4.4914688392036833E-003   4.4916933005006094E-005
   4.4907414100540067E-003   4.4909658349971388E-005
   4.4880079018374793E-003   4.4882321901743699E-005
   4.4860853481005197E-003   4.4863095403571301E-005
   4.4850051539348287E-003   4.4852292922091588E-005
   4.4845099460878350E-003   4.4847340596135089E-005
   4.4828943266415171E-003   4.4831183594273104E-005
   4.4805881814556454E-003   4.4808120989919535E-005
   4.4789397216653277E-003   4.4791635568195463E-005
   4.4768532970234746E-003   4.4770770279084318E-005
   4.4763498306423849E-003   4.4765735363660233E-005
   4.4754028191224832E-003   4.4756264775191745E-005
   4.4756149186267599E-003   4.4758385876238739E-005
   4.4749730885866651E-003   4.4751967255083265E-005
   4.4741814957125967E-003   4.4744050930738289E-005
   4.4738173991171982E-003   4.4740409782831306E-005
   4.4700234062182804E-003   4.4702467957789062E-005
   4.4677493596399845E-003   4.4679726355547178E-005
   4.4667394209718563E-003   4.4669626464158071E-005
   4.4657599727736365E-003   4.4659831492691710E-005
   4.4651717814228904E-003   4.4653949285235211E-005
   4.4640131263044948E-003   4.4642362155012024E-005
   4.4640131263044948E-003   4.4642362155012024E-005
   4.4636756297030183E-003   4.4638987020337100E-005
   4.4640898005091122E-003   4.4643128935375783E-005
   4.4643715031722191E-003   4.4645946102788585E-005
   4.4641533984336387E-003   4.4643764946404294E-005
   4.4604967617824613E-003   4.4607196752492569E-005
   4.4596905017508862E-003   4.4599133749240495E-005
   4.4569503589649805E-003   4.4571730952003146E-005
   4.4559192347511717E-003   4.4561419194556578E-005
   4.4533349236091126E-003   4.4535574791628871E-005
   4.4515855688589002E-003   4.4518080369885961E-005
   4.4515855688589002E-003   4.4518080369885961E-005
   4.4509293534104998E-003   4.4511517887455178E-005
   4.4502616006780087E-003   4.4504840026415411E-005
   4.4498663067010970E-003   4.4500886889099891E-005
   4.4480603559718061E-003   4.4482826479289634E-005
   4.4476639255596265E-003   4.4478861977049766E-005
   4.4456678356216287E-003   4.4458900080124284E-005
   4.4444350421019409E-003   4.4446571528830936E-005
   4.4429313664453539E-003   4.4431534020805246E-005
   4.4417801498369807E-003   4.4420021279399336E-005
   4.4394705920455819E-003   4.4396924547281703E-005
   4.4381902979371444E-003   4.4384120966370906E-005
   4.4364809557938829E-003   4.4367026690701634E-005
   4.4364809557938829E-003   4.4367026690701634E-005
   4.4352735889769618E-003   4.4354952419146692E-005
   4.4350268450062541E-003   4.4352484856129717E-005
   4.4345677875265799E-003   4.4347894051918769E-005
   4.4338384609253663E-003   4.4340600421425922E-005
   4.4332580949910409E-003   4.4334796472045305E-005
   4.4330724801167403E-003   4.4332940230541802E-005
   4.4318804767310887E-003   4.4321019600973762E-005
   4.4315967304783049E-003   4.4318181996645258E-005
   4.4312682914446630E-003   4.4314897442171063E-005
   4.4312682914446630E-003   4.4314897442171063E-005
   4.4304885894095453E-003   4.4307100032170333E-005
   4.4277838601939927E-003   4.4280051388323741E-005
   4.4271440213712867E-003   4.4273652680331657E-005
   4.4269269191347738E-003   4.4271481549475490E-005
   4.4269269191347738E-003   4.4271481549475490E-005
   4.4257684026525312E-003   4.4259895805683265E-005
   4.4259123027103201E-003   4.4261334878168275E-005
   4.4242858595432292E-003   4.4245069633682671E-005
   4.4227912654529102E-003   4.4230122945864198E-005
   4.4180601246454993E-003   4.4182809173393409E-005
   4.4172878021213518E-003   4.4175085562182668E-005
   4.4158629820682787E-003   4.4160836649603348E-005
   4.4159864917055437E-003   4.4162071807695534E-005
   4.4166605416730131E-003   4.4168812644225791E-005
   4.4164528532895549E-003   4.4166735656607202E-005
   4.4150114172094275E-003   4.4152320575440630E-005
   4.4150114172094275E-003   4.4152320575440630E-005
   4.4128767878193450E-003   4.4130973214757121E-005
   4.4128767878193450E-003   4.4130973214757121E-005
   4.4126975844754508E-003   4.4129181091763916E-005
   4.4119677801825376E-003   4.4121882684111675E-005
   4.4112205599966493E-003   4.4114410108836849E-005
   4.4112205599966493E-003   4.4114410108836849E-005
   4.4112205599966493E-003   4.4114410108836849E-005
   4.4099480548954002E-003   4.4101684421889386E-005
   4.4105943389135529E-003   4.4108147585046348E-005
   4.4107908379674935E-003   4.4110112673789491E-005
   4.4081685569143641E-003   4.4083888552766241E-005
   4.4076237973774898E-003   4.4078440685161581E-005
   4.4077572583191144E-003   4.4079775361275316E-005
   4.4077572583191144E-003   4.4079775361275316E-005
   4.4069420085782419E-003   4.4071622456437920E-005
   4.4058494660441433E-003   4.4060696485105932E-005
   4.4058494660441433E-003   4.4060696485105932E-005
   4.4058494660441433E-003   4.4060696485105932E-005
   4.4062316449213247E-003   4.4064518464863845E-005
   4.4060664053111685E-003   4.4062865986189624E-005
   4.4062847962246261E-003   4.4065050004461684E-005
   4.4043040274973060E-003   4.4045241327298954E-005
   4.4039188491140279E-003   4.4041389350977736E-005
   4.4021979533953818E-003   4.4024179533774888E-005
   4.4017406761755950E-003   4.4019606533043578E-005
   4.4009551436859544E-003   4.4011750815576896E-005
   4.3996727970073216E-003   4.3998926707945497E-005
   4.3988794922989452E-003   4.3990993264407196E-005
   4.3988794922989452E-003   4.3990993264407196E-005
   4.3978591093041626E-003   4.3980788924516944E-005
   4.3971889216544565E-003   4.3974086713097731E-005
   4.3950318645459598E-003   4.3952515064016023E-005
   4.3951578822680280E-003   4.3953775304217749E-005
   4.3946964170766207E-003   4.3949160421691544E-005
   4.3936760507887924E-003   4.3938956248883183E-005
   4.3925607111895935E-003   4.3927802295494344E-005
   4.3923966094275716E-003   4.3926161195862315E-005
   4.3926011549047152E-003   4.3928206752863192E-005
   4.3923336206636091E-003   4.3925531276745196E-005
   4.3910365475004756E-003   4.3912559896905453E-005
   4.3892848813912588E-003   4.3895042360412743E-005
   4.3889088253550963E-003   4.3891281612119505E-005
   4.3889088253550963E-003   4.3891281612119505E-005
   4.3889020769507453E-003   4.3891214124707918E-005
   4.3889020769507453E-003   4.3891214124707918E-005
   4.3879552674852265E-003   4.3881745556879487E-005
   4.3879552674852265E-003   4.3881745556879487E-005
   4.3864438888498473E-003   4.3866631015217946E-005
   4.3870889561306269E-003   4.3873082010394642E-005
   4.3844677577286441E-003   4.3846868716434786E-005
   4.3844745942324117E-003   4.3846937084888547E-005
   4.3844745942324117E-003   4.3846937084888547E-005
   4.3844745942324117E-003   4.3846937084888547E-005
   4.3836725058742998E-003   4.3838915800464959E-005
   4.3836725058742998E-003   4.3838915800464959E-005
   4.3804065946145970E-003   4.3806255055726892E-005
   4.3807310776384431E-003   4.3809500048119679E-005
   4.3802650313598084E-003   4.3804839352428967E-005
   4.3802650313598084E-003   4.3804839352428967E-005
   4.3802650313598084E-003   4.3804839352428967E-005
   4.3794439847653181E-003   4.3796628476163654E-005
   4.3773937844877328E-003   4.3776125448799612E-005
   4.3758987905022266E-003   4.3761174761823445E-005
   4.3756355426825891E-003   4.3758542152071870E-005
   4.3756355426825891E-003   4.3758542152071870E-005
   4.3754003299052479E-003   4.3756189906746300E-005
   4.3733739592959030E-003   4.3735925187977581E-005
   4.3713695434692400E-003   4.3715880028004181E-005
   4.3707360658468064E-003   4.3709544935194636E-005
   4.3705189815572516E-003   4.3707373983811272E-005
   4.3710457926250381E-003   4.3712642357761808E-005
   4.3710457926250381E-003   4.3712642357761808E-005
   4.3710457926250381E-003   4.3712642357761808E-005
   4.3708517401724817E-003   4.3710701736264068E-005
   4.3708517401724817E-003   4.3710701736264068E-005
   4.3704155925635554E-003   4.3706340042201846E-005
   4.3704155925635554E-003   4.3706340042201846E-005
   4.3691564495284916E-003   4.3693747982602956E-005
   4.3676112510678397E-003   4.3678295225782525E-005
   4.3670313356908323E-003   4.3672495782201559E-005
   4.3670313356908323E-003   4.3672495782201559E-005
   4.3665383367143462E-003   4.3667565546052582E-005
   4.3647288964464692E-003   4.3649470239108898E-005
   4.3647288964464692E-003   4.3649470239108898E-005
   4.3627251025023777E-003   4.3629431298266346E-005
   4.3621833278196425E-003   4.3624013280692519E-005
   4.3633701442874345E-003   4.3635882038483903E-005
   4.3634633677668896E-003   4.3636814319868427E-005
   4.3629642104884700E-003   4.3631822497631014E-005
   4.3638684178370713E-003   4.3640865022986884E-005
   4.3638684178370713E-003   4.3640865022986884E-005
   4.3638684178370713E-003   4.3640865022986884E-005
   4.3627128560120004E-003   4.3629308827243467E-005
   4.3627128560120004E-003   4.3629308827243467E-005
   4.3627128560120004E-003   4.3629308827243467E-005
   4.3627128560120004E-003   4.3629308827243467E-005
   4.3627585749219273E-003   4.3629766039197595E-005
   4.3619130682537146E-003   4.3621310549974592E-005
   4.3619130682537146E-003   4.3621310549974592E-005
   4.3615436442189463E-003   4.3617616124998344E-005
   4.3570758391175577E-003   4.3572935841196646E-005
   4.3514112643431918E-003   4.3516287262588596E-005
   4.3509118647446065E-003   4.3511293017021146E-005
   4.3509118647446065E-003   4.3511293017021146E-005
   4.3398494801016223E-003   4.3400663642160551E-005
   4.3386027729252251E-003   4.3388195947361200E-005
   4.3386027729252251E-003   4.3388195947361200E-005
   4.3352445196126804E-003   4.3354611735945948E-005
   4.3350620748940681E-003   4.3352787197581718E-005
   4.3355236788644317E-003   4.3357403467967842E-005
   4.3355236788644317E-003   4.3357403467967842E-005
   4.3355236788644317E-003   4.3357403467967842E-005
   4.3355236788644317E-003   4.3357403467967842E-005
   4.3355236788644317E-003   4.3357403467967842E-005
   4.3355236788644317E-003   4.3357403467967842E-005
   4.3355236788644317E-003   4.3357403467967842E-005
   4.3285348529455321E-003   4.3287511716113812E-005
   4.3285348529455321E-003   4.3287511716113812E-005
   4.3291865025330886E-003   4.3294028537654108E-005
   4.3220858041303741E-003   4.3223018005051229E-005
   4.3225355195829433E-003   4.3227515384320356E-005
   4.3225355195829433E-003   4.3227515384320356E-005
   4.3179902424211975E-003   4.3182060341198266E-005
   4.3110576907751125E-003   4.3112731360193242E-005
   4.3084803847516307E-003   4.3086957011945928E-005
   4.3058529361318090E-003   4.3060681212682425E-005
   4.3019609882684008E-003   4.3021759789047203E-005
   4.3020803754071218E-003   4.3022953720096708E-005
   4.3023182556934667E-003   4.3025332641838569E-005
   4.2986095222489829E-003   4.2988243453952536E-005
   4.2986095222489829E-003   4.2988243453952536E-005
   4.2955921331824702E-003   4.2958068055345469E-005
   4.2927701002189299E-003   4.2929846315403210E-005
   4.2927908893951941E-003   4.2930054217548512E-005
   4.2896831881198494E-003   4.2898975651725644E-005
   4.2891794076564049E-003   4.2893937595326821E-005
   4.2862848464527347E-003   4.2864990536729613E-005
   4.2857615064663271E-003   4.2859756875331158E-005
   4.2823758530755214E-003   4.2825898649442509E-005
   4.2800450596447263E-003   4.2802589550321127E-005
   4.2727900778286726E-003   4.2730036106475244E-005
   4.2686266550480308E-003   4.2688399797995018E-005
   4.2660771492277032E-003   4.2662903465680035E-005
   4.2618202775834514E-003   4.2620332621860748E-005
   4.2618202775834514E-003   4.2620332621860748E-005
   4.2566532078757201E-003   4.2568659342541837E-005
   4.2555903987278659E-003   4.2558030719927783E-005
   4.2534263609558167E-003   4.2536389260721395E-005
   4.2480188908285864E-003   4.2482311857069978E-005
   4.2443447600588038E-003   4.2445568713218206E-005
   4.2445976040673336E-003   4.2448097279661063E-005
   4.2408500069112927E-003   4.2410619435245341E-005
   4.2408500069112927E-003   4.2410619435245341E-005
   4.2385950080300640E-003   4.2388068319488665E-005
   4.2366794370488183E-003   4.2368911652375760E-005
   4.2369086768716847E-003   4.2371204165167958E-005
   4.2325634437838195E-003   4.2327749662754904E-005
   4.2325634437838195E-003   4.2327749662754904E-005
   4.2271958627496395E-003   4.2274071169961087E-005
   4.2262572799778974E-003   4.2264684873192406E-005
   4.2235629200372375E-003   4.2237739927273927E-005
   4.2191812094482606E-003   4.2193920631620154E-005
   4.2191812094482606E-003   4.2193920631620154E-005
   4.2182760540258610E-003   4.2184868625046268E-005
   4.2153018066902991E-003   4.2155124665313919E-005
   4.2153018066902991E-003   4.2155124665313919E-005
   4.2139589247144234E-003   4.2141695174447807E-005
   4.2097361931658396E-003   4.2099465748646577E-005
   4.2079659397235613E-003   4.2081762329542339E-005
   4.2079659397235613E-003   4.2081762329542339E-005
   4.2062471760284910E-003   4.2064573833637639E-005
   4.2052977541558734E-003   4.2055079140439878E-005
   4.2052977541558734E-003   4.2055079140439878E-005
   4.2039672171878427E-003   4.2041773105818939E-005
   4.2039229436393729E-003   4.2041330348209751E-005
   4.2015491587638482E-003   4.2017591313158351E-005
   4.2008330117772373E-003   4.2010429485395611E-005
   4.1987791103411378E-003   4.1989889444594752E-005
   4.1987791103411378E-003   4.1989889444594752E-005
   4.1950036451320304E-003   4.1952132905711055E-005
   4.1908770403683198E-003   4.1910864795810507E-005
   4.1850242076050224E-003   4.1852333543221185E-005
   4.1850242076050224E-003   4.1852333543221185E-005
   4.1783815500911793E-003   4.1785903648407771E-005
   4.1750456229291142E-003   4.1752542709655884E-005
   4.1685250723903187E-003   4.1687333945626464E-005
   4.1650962904834958E-003   4.1653044413021887E-005
   4.1624381018784250E-003   4.1626461198535292E-005
   4.1624381018784250E-003   4.1626461198535292E-005
   4.1580883939220112E-003   4.1582961945207838E-005
   4.1534451970932328E-003   4.1536527656483702E-005
   4.1534451970932328E-003   4.1536527656483702E-005
   4.1522705171822454E-003   4.1524780270327500E-005
   4.1502100292508557E-003   4.1504174361285102E-005
   4.1476015613096341E-003   4.1478088378287197E-005
   4.1444881097954444E-003   4.1446952307196536E-005
   4.1426915953254604E-003   4.1428986264686067E-005
   4.1381814683735581E-003   4.1383882741233565E-005
   4.1377630789348214E-003   4.1379698637754302E-005
   4.1317740642693454E-003   4.1319805498084312E-005
   4.1278307605061917E-003   4.1280370489784953E-005
   4.1261361268854421E-003   4.1263423306686071E-005
   4.1229293209634624E-003   4.1231353644866096E-005
   4.1151149292095179E-003   4.1153205822080398E-005
   4.1105051707014499E-003   4.1107105933267120E-005
   4.1102828501982406E-003   4.1104882617132285E-005
   4.1102828501982406E-003   4.1104882617132285E-005
   4.1075856934548096E-003   4.1077909701791245E-005
   4.1075856934548096E-003   4.1077909701791245E-005
   4.1064327347095980E-003   4.1066379538155044E-005
   4.1037897335830156E-003   4.1039948206048060E-005
   4.1037897335830156E-003   4.1039948206048060E-005
   4.1037897335830156E-003   4.1039948206048060E-005
   4.0996414308811426E-003   4.0998463105910732E-005
   4.0878622694163532E-003   4.0880665604621809E-005
   4.0849587283909626E-003   4.0851628743320204E-005
   4.0840770507861611E-003   4.0842811526659945E-005
   4.0819761730207255E-003   4.0821801699088626E-005
   4.0808595195753342E-003   4.0810634606583921E-005
   4.0784191577007949E-003   4.0786229768268165E-005
   4.0737007660806707E-003   4.0739043494048441E-005
   4.0719668629265191E-003   4.0721703595994176E-005
   4.0706505383857564E-003   4.0708539692749621E-005
   4.0684591240087581E-003   4.0686624453821547E-005
   4.0634152964213353E-003   4.0636183657287426E-005
   4.0634152964213353E-003   4.0636183657287426E-005
   4.0604281476673849E-003   4.0606310676924295E-005
   4.0598817401173246E-003   4.0600846328356847E-005
   4.0592813505921001E-003   4.0594842133053712E-005
